dutyName,hpid,MKioskTy1,MKioskTy10,MKioskTy11,MKioskTy12,MKioskTy13,MKioskTy14,MKioskTy15,MKioskTy16,MKioskTy17,MKioskTy18,MKioskTy19,MKioskTy2,MKioskTy20,MKioskTy21,MKioskTy22,MKioskTy23,MKioskTy24,MKioskTy25,MKioskTy26,MKioskTy27,MKioskTy28,MKioskTy3,MKioskTy4,MKioskTy5,MKioskTy6,MKioskTy7,MKioskTy8,MKioskTy9,MKioskTy10Msg,MKioskTy12Msg,MKioskTy15Msg,MKioskTy27Msg,query_sido,query_sigungu,MKioskTy14Msg
재단법인아산사회복지재단보령아산병원,A2400011,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,Y,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,Y,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,Y,,,,,충청남도,보령시,
학교법인건양교육재단건양대학교부여병원,A2400038,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,Y,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,,,,,충청남도,부여군,
서산중앙병원,A2400003,Y,정보미제공,Y,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,Y,정보미제공,정보미제공,Y,Y,정보미제공,정보미제공,정보미제공,정보미제공,Y,정보미제공,Y,정보미제공,정보미제공,Y,정보미제공,Y,,,,,충청남도,서산시,
충청남도서산의료원,A2400006,정보미제공,정보미제공,Y,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,Y,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,,,,,충청남도,서산시,
의료법인 서해병원,A2400044,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,Y,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,,,,,충청남도,서천군,
아산충무병원,A2402257,Y,정보미제공,Y,정보미제공,Y,정보미제공,정보미제공,정보미제공,정보미제공,Y,정보미제공,Y,정보미제공,정보미제공,Y,Y,정보미제공,정보미제공,Y,정보미제공,Y,Y,Y,정보미제공,정보미제공,Y,Y,Y,,,,,충청남도,아산시,
현대병원,A2400039,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,Y,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,,,,,충청남도,아산시,
의료법인예당의료재단예산종합병원,A2400004,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,Y,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,,,,,충청남도,예산군,
단국대학교의과대학부속병원,A2400002,Y,불가능,Y,불가능,Y,정보미제공,불가능,불가능,불가능,불가능,정보미제공,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,"영상의학과와 외과에서 일차적 시행, 최저연령 : 0세 이상","소화기내과 전문의로 대진 , 최저연령 : 0세 이상",진료가능 최저체중 : 2.5kg 미만 가능,진료가능 최저연령: 0세이상,충청남도,천안시,진료가능 최저연령: 3세까지
학교법인동은학원순천향대학교부속천안병원,A2400001,Y,정보미제공,Y,Y,Y,Y,Y,Y,Y,Y,정보미제공,Y,Y,Y,Y,Y,정보미제공,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,"0~8세, 0g~","0~8세, 0g~","0~8세, 0g~","0~8세, 0g~",충청남도,천안시,"0~8세, 0g~"
충청남도천안의료원,A2400005,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,Y,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,,,,,충청남도,천안시,
의료법인영서의료재단천안충무병원,A2400012,Y,정보미제공,Y,정보미제공,Y,정보미제공,정보미제공,정보미제공,정보미제공,Y,Y,Y,Y,Y,Y,Y,정보미제공,정보미제공,Y,Y,Y,Y,Y,정보미제공,정보미제공,Y,Y,Y,,96개월,,96개월,충청남도,천안시,96개월
청양군보건의료원,E2400032,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,Y,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,,,,,충청남도,청양군,
태안군보건의료원,E2400033,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,Y,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,,,,,충청남도,태안군,
충청남도홍성의료원,A2400007,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,Y,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,,,,,충청남도,홍성군,
의료법인대광의료재단괴산성모병원,A2300034,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,Y,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,,,,,충청북도,괴산군,
단양군보건의료원,E2300011,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,Y,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,,,,,충청북도,단양군,
의료법인조윤의료재단영동병원,A2300030,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,Y,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,,,,,충청북도,영동군,
의료법인힐링의료재단옥천성모병원,A2300011,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,Y,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,,,,,충청북도,옥천군,
의료법인명지의료재단명지병원,A2300009,Y,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,Y,Y,정보미제공,정보미제공,정보미제공,정보미제공,Y,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,,,,,충청북도,제천시,
의료법인자산의료재단제천서울병원,A2300005,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,Y,Y,정보미제공,정보미제공,정보미제공,정보미제공,Y,정보미제공,Y,정보미제공,정보미제공,Y,정보미제공,Y,,,,,충청북도,제천시,
의료법인 건명의료재단 중앙제일병원,A2300013,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,Y,정보미제공,정보미제공,Y,Y,Y,Y,정보미제공,정보미제공,정보미제공,정보미제공,Y,정보미제공,정보미제공,정보미제공,정보미제공,Y,정보미제공,Y,,부분 가능,,,충청북도,진천군,
의료법인인화재단한국병원,A2300007,Y,Y,Y,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,Y,Y,Y,Y,정보미제공,정보미제공,Y,Y,정보미제공,정보미제공,Y,정보미제공,Y,Y,Y,정보미제공,정보미제공,Y,정보미제공,Y,"만4세이상, 15kg",,,,충청북도,청주시,
의료법인정산의료재단효성병원,A2300003,Y,Y,Y,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,Y,Y,Y,Y,Y,Y,Y,정보미제공,정보미제공,Y,정보미제공,Y,Y,Y,정보미제공,정보미제공,Y,Y,Y,,,,,충청북도,청주시,
충북대학교병원,A2300001,Y,정보미제공,불가능,정보미제공,Y,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,Y,정보미제공,정보미제공,Y,Y,Y,정보미제공,불가능,정보미제공,Y,Y,Y,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,0세~8세,1세 이상,2500g 이하,1세 이상,충청북도,청주시,1세 이상
충청북도청주의료원,A2300006,정보미제공,정보미제공,Y,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,불가능,정보미제공,정보미제공,정보미제공,Y,Y,Y,정보미제공,정보미제공,Y,정보미제공,불가능,,,,,충청북도,청주시,
청주성모병원,A2300008,Y,정보미제공,Y,정보미제공,정보미제공,정보미제공,정보미제공,Y,Y,Y,정보미제공,Y,정보미제공,정보미제공,Y,Y,정보미제공,정보미제공,Y,정보미제공,Y,Y,Y,정보미제공,정보미제공,Y,Y,Y,"만3세이상/14kg이상 가능,  야간진료불가능",,,,충청북도,청주시,
의료법인한마음의료재단하나병원,A2300002,Y,정보미제공,Y,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,Y,정보미제공,Y,정보미제공,정보미제공,Y,Y,정보미제공,정보미제공,Y,정보미제공,Y,Y,Y,정보미제공,정보미제공,Y,Y,Y,,,,,충청북도,청주시,
